CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,772,2,2,79,30,4,19,35,30,192,23,6,418,1,18,437,994
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,773,2,2,34,16,6,22,32,29,177,15,11,342,1,15,358,801
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,774,1,1,45,10,4,14,15,12,128,8,4,240,0,26,266,654
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,775,1,1,60,12,3,23,25,14,114,18,11,280,0,18,298,688
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,776,2,2,102,22,5,15,39,28,154,25,11,401,2,22,425,862
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,777,2,2,132,19,5,35,33,25,157,19,15,440,0,30,470,910
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,778,2,2,76,23,14,28,23,23,149,9,15,360,0,25,385,915
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,779,2,2,31,14,4,12,16,16,145,9,1,248,0,20,268,842
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,780,1,1,47,12,2,18,16,11,131,8,7,252,1,16,269,683
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,781,1,1,27,10,3,16,8,18,98,6,5,191,0,9,200,628
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,782,1,1,58,26,4,10,17,18,105,8,7,253,1,18,272,651
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,783,2,2,69,20,10,18,21,25,151,18,14,346,2,17,365,857
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,784,2,3,61,20,9,12,20,18,150,12,12,314,0,25,339,633
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,785,2,2,74,20,6,17,31,22,161,14,29,374,0,19,393,876
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,786,2,2,75,14,6,22,24,25,175,19,13,373,0,32,405,1016
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,787,2,2,103,22,8,25,33,21,173,14,8,407,1,27,435,944
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,788,1,1,44,13,1,17,34,34,165,9,11,328,0,21,349,736
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,789,2,2,85,26,4,21,28,36,155,12,7,374,0,38,412,826
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,790,2,2,104,28,5,44,58,48,319,21,20,647,0,38,685,1441
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,791,1,1,52,11,5,28,29,23,159,16,11,334,2,21,357,695
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,792,2,2,52,14,5,11,21,28,179,18,17,345,0,40,385,773
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,793,1,1,55,17,1,19,30,21,151,21,4,319,0,37,356,642
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,794,2,2,122,29,6,25,51,40,268,32,10,583,0,42,625,1170
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,795,2,2,75,35,15,28,38,38,251,24,32,536,0,33,569,1218
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,796,2,2,117,43,5,28,46,46,273,22,13,593,2,30,625,1133
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,797,4,4,72,38,5,50,83,55,574,58,16,951,0,78,1029,2380
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,798,5,5,108,45,9,85,106,82,768,80,25,1308,2,103,1413,3535
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,799,2,2,54,31,5,31,45,31,268,13,8,486,1,24,511,1029
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,800,3,3,122,18,8,45,48,56,434,41,37,809,1,57,867,1796
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,801,2,2,39,22,7,18,42,21,209,20,20,398,0,42,440,781
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,802,2,2,88,11,5,40,44,50,261,32,27,558,0,31,589,1174
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,803,2,2,89,31,4,42,67,40,313,28,22,636,3,54,693,1233
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,804,2,2,80,21,7,25,36,40,266,14,11,500,3,28,531,1010
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,805,2,2,88,25,5,34,38,26,337,19,16,588,1,42,631,1209
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,806,2,2,36,15,5,33,45,22,181,13,21,371,1,45,417,830
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,807,2,2,50,26,8,47,26,36,217,20,22,452,0,33,485,1230
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,808,2,2,68,20,10,29,43,42,212,14,27,465,4,31,500,1095
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,809,1,1,56,15,4,17,34,23,148,8,19,324,2,21,347,692
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,810,2,2,63,22,1,24,36,30,168,13,30,387,0,31,418,885
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,811,2,2,70,28,9,38,35,34,209,21,20,464,1,28,493,1100
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,812,1,1,51,23,4,15,29,20,138,15,10,305,1,16,322,710
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,813,1,1,30,12,5,15,15,8,121,6,12,224,0,14,238,553
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,814,2,2,79,22,6,18,20,25,154,18,13,355,0,21,376,810
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,815,1,1,51,16,6,14,13,22,133,4,15,274,0,17,291,705
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,816,2,2,58,16,2,28,22,30,143,17,15,331,1,31,363,773
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,817,1,1,41,18,3,21,21,11,149,15,22,301,1,16,318,726
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,818,1,1,62,21,6,18,22,27,132,14,15,317,0,11,328,717
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,819,2,2,58,24,4,31,39,31,173,16,25,401,1,10,412,991
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,820,2,2,82,23,4,36,52,37,245,36,39,554,1,29,584,1197
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,821,2,2,88,25,11,34,53,40,236,18,30,535,1,35,571,1288
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,822,2,2,82,26,8,36,49,52,269,26,26,574,2,34,610,1358
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,823,2,2,53,21,4,33,31,40,221,12,21,436,1,37,474,969
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,824,2,2,29,20,8,38,62,27,228,18,32,462,2,21,485,1113
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,825,2,2,56,11,1,33,37,26,275,23,25,487,2,35,524,1105
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,826,2,2,60,29,8,40,35,41,272,13,20,518,2,43,563,1166
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,827,3,3,69,29,9,52,65,46,447,20,7,744,1,40,785,1687
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,828,3,3,49,25,6,27,54,29,302,15,12,519,1,30,550,1161
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,829,3,3,80,32,3,33,63,41,378,18,9,657,1,49,707,1711
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,831,4,4,66,37,5,39,103,67,639,32,14,1002,3,62,1067,2398
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,832,3,3,61,26,13,38,68,59,489,34,13,801,1,48,850,1862
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,833,2,2,50,25,5,30,61,52,366,18,10,617,2,40,659,1354
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,834,3,3,62,25,4,46,71,43,422,28,31,732,0,40,772,1668
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,835,1,1,17,12,1,33,38,14,149,10,24,298,0,26,324,685
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,836,2,2,42,15,4,30,20,35,252,10,36,444,1,31,476,972
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,837,2,2,81,30,8,32,45,38,199,21,40,494,1,27,522,1100
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,838,2,2,76,23,3,26,42,38,240,17,42,507,1,39,547,1109
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,839,2,2,52,16,4,31,30,23,190,16,20,382,0,35,417,795
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,840,2,2,60,25,16,27,46,27,194,14,32,441,0,43,484,1060
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,841,2,2,27,17,1,11,37,32,182,6,17,330,0,25,355,830
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,842,2,2,51,13,4,41,49,42,337,14,23,574,1,38,613,1314
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,843,8,8,183,49,16,90,177,119,1207,90,25,1956,5,136,2097,5161
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,844,4,4,94,35,8,56,103,52,601,52,17,1018,0,76,1094,2498
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,845,2,2,25,13,4,20,43,17,264,8,14,408,1,23,432,939
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,846,2,2,44,25,2,32,57,17,279,28,19,503,0,42,545,1253
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,847,2,2,62,29,3,40,55,156,147,21,28,541,0,43,584,1237
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,848,2,2,44,13,3,29,30,42,259,18,41,479,1,46,526,1117
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,849,2,2,63,17,1,38,42,37,254,20,28,500,1,31,532,1220
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,850,3,3,118,25,6,63,57,50,437,27,62,845,3,56,904,1904
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,851,3,3,63,24,4,53,73,39,437,20,42,755,14,30,799,1784
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,852,3,3,44,22,4,42,87,41,472,24,14,750,3,33,786,1701
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,853,3,3,77,25,6,66,55,48,551,27,11,866,1,48,915,2027
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,854,9,9,158,75,13,132,244,147,1450,116,40,2375,1,172,2548,5771
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,855,5,5,105,42,9,71,127,79,749,68,20,1270,2,104,1376,3280
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,856,6,6,273,51,15,78,130,82,908,102,32,1671,0,110,1781,3848
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,857,6,6,80,41,14,137,133,92,1009,99,18,1623,4,115,1742,3993
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,858,14,14,369,121,25,250,300,289,2226,178,67,3825,11,232,4068,9341
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,859,2,2,44,10,4,15,37,26,200,21,4,361,2,44,407,965
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,860,2,2,39,18,0,22,19,32,292,23,6,451,1,35,487,1053
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,861,2,2,53,20,3,25,33,13,160,9,7,323,0,22,345,773
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,862,1,1,32,8,2,9,27,25,131,18,6,258,0,0,258,530
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,863,1,1,44,14,3,21,17,19,142,14,4,278,0,26,304,530
1,2,BAJA CALIFORNIA,11,TIJUANA,4,TIJUANA,864,2,2,23,12,2,11,30,18,218,6,6,326,0,29,355,786
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,865,1,1,53,18,1,23,18,25,181,26,17,362,0,23,385,671
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,866,1,1,11,8,1,8,15,18,104,6,15,186,0,13,199,631
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,867,2,2,27,12,1,13,31,25,209,15,31,364,0,27,391,832
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,868,2,2,43,14,2,20,33,18,217,11,9,367,0,26,393,1136
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,869,1,1,38,20,1,7,14,16,69,12,1,178,0,11,189,429
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,870,2,2,186,35,5,17,22,55,109,38,6,473,1,19,493,1091
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,871,2,2,94,34,6,29,36,31,121,32,3,386,1,21,408,781
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,872,2,2,104,28,4,16,37,47,126,27,5,394,4,17,415,855
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,873,1,1,34,22,0,12,23,14,128,10,4,247,1,23,271,713
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,874,2,2,47,25,4,31,35,32,211,14,6,405,0,35,440,1120
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,875,1,1,38,23,9,11,17,15,112,13,5,243,0,13,256,660
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,876,1,1,49,26,9,13,19,10,99,9,7,241,1,12,254,604
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,877,2,3,104,26,4,22,24,18,158,14,7,377,0,25,402,430
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,878,1,1,70,24,5,17,20,17,116,17,8,294,0,8,302,572
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,879,1,1,56,12,5,9,12,7,48,3,1,153,0,10,163,314
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,880,2,2,113,37,15,26,19,25,100,9,10,354,0,17,371,790
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,881,3,4,353,68,8,52,78,84,240,47,1,931,1,44,976,992
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,882,2,2,237,54,6,18,24,62,130,45,3,579,1,20,600,1105
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,883,1,1,133,27,10,16,33,47,97,35,2,400,2,15,417,735
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,884,3,3,657,136,93,32,43,133,123,64,4,1285,1,25,1311,1969
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,885,1,1,203,28,27,21,7,21,58,22,8,395,0,13,408,667
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,886,2,2,217,58,19,50,20,43,122,18,14,561,0,12,573,1001
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,887,1,1,159,44,10,34,25,32,67,15,5,391,0,8,399,669
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,888,1,1,175,32,21,42,17,26,48,14,4,379,0,10,389,682
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,889,1,1,122,31,13,27,17,23,69,13,7,322,1,17,340,604
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,890,1,1,111,26,26,29,10,14,43,16,6,281,0,12,293,508
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,891,2,3,182,52,7,46,56,42,349,31,35,800,0,47,847,682
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,892,1,1,47,14,0,11,17,25,119,20,8,261,1,21,283,618
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,893,2,2,47,27,3,27,25,28,150,14,38,359,1,12,372,832
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,894,2,2,71,19,8,17,49,16,217,22,126,545,2,23,570,1271
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,895,2,2,53,24,1,15,50,17,166,14,48,388,0,36,424,964
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,896,2,2,52,17,3,33,17,22,203,20,13,380,0,25,405,891
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,897,2,2,171,44,19,52,30,44,114,16,9,499,0,12,511,1010
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,898,2,2,300,72,39,59,22,45,149,42,10,738,1,28,767,1344
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,899,1,1,138,18,17,12,12,17,78,4,7,303,0,11,314,526
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,900,2,2,115,42,11,48,35,41,182,28,13,515,0,29,544,1208
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,901,3,3,466,82,42,62,52,68,219,38,17,1046,4,25,1075,1845
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,902,2,2,436,58,28,77,28,41,156,27,24,875,3,29,907,1422
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,903,3,3,230,74,29,136,33,44,150,43,11,750,0,22,772,1534
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,904,2,2,65,24,6,29,26,29,189,27,23,418,1,26,445,968
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,905,1,1,32,7,2,12,21,21,124,11,14,244,0,13,257,559
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,906,1,1,17,9,0,15,17,16,127,18,26,245,1,18,264,551
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,907,1,1,32,10,2,5,19,11,82,6,46,213,0,12,225,533
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,908,2,2,32,15,3,23,30,34,179,27,63,406,0,34,440,851
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,909,1,1,41,8,4,10,10,8,84,7,30,202,2,4,208,409
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,910,2,2,37,13,4,39,43,17,200,18,13,384,3,23,410,957
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,911,2,2,36,25,7,44,35,37,221,25,22,452,0,45,497,1147
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,912,2,2,30,17,4,30,43,28,160,10,35,357,0,24,381,854
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,913,1,1,0,1,0,0,0,0,0,0,0,1,0,19,20,677
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,914,2,2,52,16,3,18,42,23,145,11,28,338,1,19,358,765
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,915,1,1,28,19,2,14,28,21,99,9,16,236,2,15,253,506
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,916,2,2,148,38,27,55,30,26,113,19,8,464,2,8,474,855
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,917,2,2,56,20,4,26,61,46,188,17,37,455,1,34,490,1018
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,918,1,1,23,16,0,16,22,19,128,11,7,242,0,22,264,593
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,919,2,2,104,25,6,51,49,53,213,28,38,567,0,32,599,1207
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,920,2,2,40,20,2,21,38,22,181,15,21,360,0,20,380,815
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,921,1,1,26,8,1,22,23,19,115,5,21,240,0,25,265,512
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,922,2,2,48,20,3,46,39,29,224,20,51,480,0,27,507,1035
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,923,2,2,34,23,2,32,40,29,190,16,31,397,2,31,430,880
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,924,2,2,49,18,2,31,35,33,209,19,31,427,0,30,457,884
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,925,2,2,110,42,10,42,48,40,217,19,22,550,0,32,582,1104
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,926,4,4,455,78,43,67,59,87,282,63,35,1169,0,44,1213,2810
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,927,3,3,116,41,13,40,52,48,363,47,13,733,1,59,793,1688
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,929,1,1,153,48,88,9,16,43,25,22,3,407,0,7,414,609
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,930,3,3,689,125,75,38,42,144,105,73,6,1297,1,19,1317,1882
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,931,2,2,352,88,16,20,49,64,100,49,6,744,1,17,762,1268
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,932,1,1,131,17,1,9,15,33,36,20,0,262,0,12,274,483
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,933,2,2,43,15,3,9,23,25,72,18,3,211,1,5,217,904
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,934,2,2,82,47,5,13,44,59,128,38,3,419,0,27,446,897
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,935,2,2,172,60,9,37,71,67,227,60,4,707,3,51,761,1436
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,936,2,2,152,50,9,29,65,67,213,38,5,628,1,27,656,857
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,937,2,2,140,41,8,24,34,53,157,36,8,501,2,22,525,856
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,938,1,1,73,25,5,11,30,50,85,26,3,308,1,12,321,566
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,939,2,2,187,34,3,21,47,47,136,39,6,520,3,24,547,869
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,940,2,2,327,69,21,18,33,90,111,54,5,728,0,23,751,1182
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,941,2,2,240,55,33,15,18,47,54,25,6,493,0,15,508,774
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,942,3,3,578,96,51,80,40,73,211,43,18,1190,2,39,1231,1984
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,943,3,3,78,33,6,45,32,69,399,36,13,711,1,48,760,1527
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,944,1,1,27,13,2,15,32,24,121,17,4,255,1,19,275,586
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,945,1,1,15,7,2,24,14,19,182,10,8,281,0,20,301,667
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,946,1,1,19,13,2,16,12,26,105,9,9,211,0,16,227,475
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,947,2,2,121,25,6,37,40,57,248,26,19,579,5,39,623,1240
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,948,2,2,51,25,6,32,46,33,239,20,26,478,0,24,502,1009
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,949,1,1,18,14,0,20,25,18,119,5,8,227,1,15,243,560
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,950,2,2,47,16,3,60,58,71,304,19,41,619,2,32,653,1308
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,951,2,2,22,11,2,41,29,136,293,10,34,578,3,48,629,1283
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,952,4,4,44,23,6,51,54,178,568,17,64,1005,2,58,1065,2261
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,953,2,2,56,10,6,40,58,56,250,24,29,529,0,44,573,1094
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,954,3,3,129,43,6,56,61,46,286,28,21,676,1,43,720,1560
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,955,1,1,31,11,4,25,28,15,205,5,22,346,0,27,373,746
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,956,2,2,28,16,3,49,24,26,283,25,24,478,1,50,529,1164
1,2,BAJA CALIFORNIA,10,TIJUANA,4,TIJUANA,957,3,3,381,41,20,59,67,77,317,40,10,1012,1,23,1036,1766
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,958,2,2,335,68,33,32,53,86,190,86,4,887,2,33,922,1428
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,959,2,2,260,43,24,14,45,54,117,43,3,603,3,19,625,934
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,960,2,2,269,59,17,24,61,92,143,52,5,722,0,26,748,1258
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,961,2,2,299,54,10,25,69,82,152,56,5,752,0,36,788,1324
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,962,2,2,203,49,12,33,67,83,165,42,8,662,1,35,698,1296
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,963,1,1,67,17,3,9,23,28,109,20,1,277,0,19,296,660
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,964,2,2,121,24,11,23,55,50,196,37,7,524,1,13,538,1021
1,2,BAJA CALIFORNIA,9,TIJUANA,4,TIJUANA,965,2,2,119,26,3,14,50,33,183,24,1,453,0,17,470,952
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,966,2,2,148,27,19,35,44,66,278,41,14,672,3,55,730,1388
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,967,1,1,84,9,8,24,10,21,103,13,0,272,1,16,289,548
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,968,3,4,346,39,46,85,67,73,383,44,4,1087,0,72,1159,1065
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,969,2,2,63,14,5,17,34,20,150,24,3,330,0,27,357,811
