CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,707,2,2,98,214,6,27,3,19,150,63,5,0,0,0,0,585,1,30,616,1154
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,708,2,2,108,197,1,28,11,17,222,57,8,0,0,0,0,649,4,15,668,1237
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,709,3,3,149,251,13,43,17,33,288,75,20,0,0,0,0,889,7,59,955,1729
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,710,3,3,90,198,5,49,20,11,325,80,22,0,0,0,0,800,2,64,866,1743
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,711,5,5,127,286,12,137,31,47,761,157,39,0,0,0,0,1597,4,63,1664,3354
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,712,2,2,55,128,7,54,12,27,297,68,15,0,0,0,0,663,2,48,713,1432
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,713,2,2,42,131,5,42,15,17,332,55,20,0,0,0,0,659,1,50,710,1497
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,714,6,6,122,260,29,141,44,71,890,225,61,0,0,0,0,1843,2,117,1962,3985
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,715,6,6,79,215,12,182,60,64,1012,180,58,0,0,0,0,1862,2,143,2007,4253
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,716,5,5,113,240,9,103,39,49,683,151,52,0,0,0,0,1439,2,118,1559,2987
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,717,2,2,60,131,4,58,25,16,293,87,27,0,0,0,0,701,1,47,749,1468
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,718,3,3,59,129,7,48,19,31,400,89,19,0,0,0,0,801,2,56,859,1722
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,719,2,2,32,97,9,37,13,23,233,48,15,0,0,0,0,507,1,45,553,1060
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,720,2,2,56,134,9,38,7,19,279,70,7,0,0,0,0,619,0,43,662,1334
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,722,23,23,491,1193,57,601,163,256,3521,771,178,0,0,0,0,7231,12,449,7692,15609
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,724,8,8,116,289,24,183,113,55,1159,213,58,0,0,0,0,2210,0,203,2413,5689
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,725,2,2,34,30,6,31,13,4,182,21,10,0,0,0,0,331,0,30,361,785
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,726,3,3,55,78,4,91,35,26,393,47,11,0,0,0,0,740,1,78,819,1727
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,727,1,1,46,27,3,30,9,9,124,10,7,0,0,0,0,265,0,35,300,732
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,728,2,2,33,40,5,44,15,11,221,13,9,0,0,0,0,391,0,89,480,994
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,729,2,2,43,45,3,103,16,17,312,17,18,0,0,0,0,574,1,46,621,1428
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,730,4,4,51,74,15,85,30,20,476,45,15,0,0,0,0,811,1,93,905,1990
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,731,2,2,44,38,4,41,10,18,223,14,10,0,0,0,0,402,0,43,445,1068
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,732,1,1,31,25,2,36,2,3,84,20,2,0,0,0,0,205,0,16,221,404
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,733,2,2,85,70,4,35,14,21,225,20,6,0,0,0,0,480,0,57,537,1260
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,734,1,1,26,20,2,24,8,12,132,12,7,0,0,0,0,243,0,23,266,621
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,1970,1,1,9,53,2,13,6,4,106,23,3,0,0,0,0,219,0,13,232,571
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,1971,1,1,6,14,2,5,2,1,42,8,0,0,0,0,0,80,0,7,87,175
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,1973,1,1,1,7,0,3,1,0,57,3,0,0,0,0,0,72,0,10,82,162
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,2044,2,2,57,126,7,36,17,11,291,88,11,0,0,0,0,644,3,40,687,1455
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,2045,4,4,66,158,8,108,29,34,575,173,22,0,0,0,0,1173,5,109,1287,2660
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,2046,4,4,100,206,5,102,48,43,610,119,42,0,0,0,0,1275,3,87,1365,2903
1,2,BAJA CALIFORNIA,6,TECATE,3,TECATE,2047,2,2,24,77,3,53,17,13,294,38,20,0,0,0,0,539,2,43,584,1417
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1434,3,3,17,28,1,43,82,30,462,11,19,0,0,0,0,693,2,53,748,1618
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1435,2,2,8,12,3,19,43,23,223,19,10,0,0,0,0,360,1,23,384,832
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1436,2,2,11,17,3,48,70,19,329,9,16,0,0,0,0,522,3,126,651,1162
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1437,2,2,23,21,2,37,78,18,355,16,12,0,0,0,0,562,2,44,608,1113
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1438,2,2,10,10,3,32,74,20,350,10,8,0,0,0,0,517,0,32,549,1217
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1439,2,2,13,13,2,25,70,31,289,11,2,0,0,0,0,456,0,25,481,1108
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1440,3,3,16,22,5,56,152,36,427,21,21,0,0,0,0,756,4,58,818,1974
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1441,2,2,16,28,2,31,93,24,344,11,7,0,0,0,0,556,1,41,598,1370
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1442,2,2,12,20,3,43,33,18,397,13,8,0,0,0,0,547,2,43,592,1439
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1447,5,5,55,95,11,105,44,49,923,20,14,0,0,0,0,1316,1,124,1441,3564
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1448,3,3,11,38,5,61,32,20,350,7,1,0,0,0,0,525,1,74,600,1647
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1449,3,3,19,35,4,56,22,22,406,9,8,0,0,0,0,581,5,96,682,1746
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1450,3,3,12,26,5,44,23,24,447,10,5,0,0,0,0,596,3,106,705,1716
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1451,3,3,18,39,6,53,18,23,452,14,3,0,0,0,0,626,2,108,736,1812
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1452,2,2,6,23,4,40,29,19,355,6,6,0,0,0,0,488,0,101,589,1418
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1741,1,1,7,7,3,20,14,8,163,5,5,0,0,0,0,232,0,14,246,473
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1744,2,2,24,18,2,31,14,29,270,7,5,0,0,0,0,400,1,19,420,797
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1747,1,1,18,13,1,25,5,15,161,5,7,0,0,0,0,250,0,15,265,486
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,1751,1,1,8,11,1,18,4,18,126,8,6,0,0,0,0,200,1,16,217,459
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2000,3,3,8,16,4,34,25,10,239,7,8,0,0,0,0,351,3,27,381,1799
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2001,3,3,14,32,4,65,20,21,386,193,10,0,0,0,0,745,5,36,786,2074
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2002,4,4,14,24,6,64,24,27,630,11,7,0,0,0,0,807,2,52,861,2414
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2003,4,4,22,28,2,57,26,22,730,10,18,0,0,0,0,915,0,64,979,2588
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2004,4,4,19,24,8,68,33,29,783,11,17,0,0,0,0,992,3,59,1054,2931
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2005,2,2,10,19,2,35,18,11,330,4,7,0,0,0,0,436,0,15,451,1196
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2006,3,3,15,22,5,68,15,17,659,9,7,0,0,0,0,817,2,53,872,2219
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2007,4,4,19,26,3,88,20,29,707,13,14,0,0,0,0,919,1,66,986,2579
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2008,2,2,16,12,1,52,24,15,210,3,23,0,0,0,0,356,0,34,390,996
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2009,2,2,7,25,4,37,12,19,284,6,22,0,0,0,0,416,0,29,445,1200
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2010,1,1,23,11,2,23,5,16,158,7,9,0,0,0,0,254,0,19,273,670
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2011,2,2,14,16,12,42,11,16,351,9,9,0,0,0,0,480,0,36,516,1259
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2012,1,1,8,6,2,17,8,13,209,6,4,0,0,0,0,273,0,16,289,633
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2013,2,2,7,14,2,44,8,16,374,6,3,0,0,0,0,474,0,25,499,1375
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2014,4,4,25,17,7,58,26,16,504,10,12,0,0,0,0,675,1,50,726,2695
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2015,3,3,71,9,1,47,15,16,470,2,13,0,0,0,0,644,3,71,718,1928
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2016,4,4,20,34,4,100,38,23,727,8,13,0,0,0,0,967,1,78,1046,2776
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2019,3,3,18,28,1,48,9,17,502,16,11,0,0,0,0,650,3,49,702,1723
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2021,3,3,15,21,3,64,18,11,498,12,9,0,0,0,0,651,0,29,680,1675
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2022,3,3,96,16,2,43,18,23,461,11,17,0,0,0,0,687,0,26,713,1579
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2023,1,1,9,9,3,22,9,9,210,2,7,0,0,0,0,280,0,14,294,681
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2024,2,2,13,18,3,33,11,12,350,6,12,0,0,0,0,458,0,31,489,1248
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2025,3,3,18,38,2,52,16,20,625,15,14,0,0,0,0,800,0,46,846,2174
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2026,2,2,14,32,2,53,21,13,395,11,6,0,0,0,0,547,0,42,589,1498
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2027,3,3,21,20,4,40,11,14,404,7,9,0,0,0,0,530,0,32,562,1545
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2028,6,6,86,59,4,109,50,58,1124,17,22,0,0,0,0,1529,6,83,1618,3782
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2029,2,2,4,16,7,30,10,21,250,5,7,0,0,0,0,350,1,26,377,869
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2030,3,3,18,28,8,80,30,32,712,16,20,0,0,0,0,944,0,37,981,2236
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2031,1,1,9,6,0,15,12,7,178,7,4,0,0,0,0,238,0,21,259,523
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2032,2,2,10,25,4,33,15,22,398,14,11,0,0,0,0,532,1,38,571,1372
1,2,BAJA CALIFORNIA,6,TECATE,4,TIJUANA,2033,4,4,28,25,3,68,36,41,699,22,14,0,0,0,0,936,0,75,1011,2272
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,3
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1175,6,6,36,56,17,66,273,115,753,40,20,6,16,1,7,1406,1,103,1510,3882
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1177,5,5,186,60,31,73,347,132,729,42,20,10,13,0,9,1652,3,97,1752,3589
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1373,3,3,18,40,10,34,151,59,350,26,8,5,7,0,3,711,1,41,753,1636
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1374,2,2,20,20,8,16,111,46,277,17,5,3,5,0,4,532,2,39,573,1199
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1375,2,2,18,15,7,24,94,26,210,13,6,5,6,0,1,425,0,27,452,894
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1382,2,2,13,13,9,27,106,51,334,19,11,9,8,0,5,605,3,41,649,1385
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1383,2,2,12,18,6,31,156,43,212,13,2,5,3,0,1,502,0,24,526,1052
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1384,2,2,29,33,6,24,158,84,291,30,6,12,4,0,1,678,0,33,711,1457
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1385,2,2,18,23,7,31,105,51,245,15,6,0,1,0,1,503,0,28,531,976
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1386,2,2,31,31,8,20,96,53,242,16,7,3,9,0,1,517,0,28,545,1077
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1387,2,2,31,25,3,28,149,42,282,18,6,3,3,0,4,594,1,37,632,1160
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1388,5,5,25,32,14,83,311,85,690,37,34,11,9,1,3,1335,5,72,1412,3552
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1389,2,2,10,10,10,35,120,40,299,7,4,5,5,0,1,546,1,23,570,1266
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1390,3,3,11,22,7,33,130,46,347,9,13,4,6,0,4,632,0,42,674,1568
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1391,2,2,14,13,4,25,132,34,266,9,14,5,6,0,5,527,0,14,541,1183
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1392,2,2,12,16,4,15,92,26,161,10,0,1,4,0,1,342,0,32,374,991
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1393,2,2,12,26,7,26,74,42,186,8,0,2,4,0,2,389,1,33,423,922
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1394,2,2,54,27,8,29,66,64,212,24,8,2,5,0,1,500,2,21,523,1007
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1395,2,2,58,39,3,24,92,52,200,22,3,5,1,0,2,501,1,13,515,960
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1396,2,2,33,25,5,25,61,64,181,19,0,1,2,0,0,416,0,16,432,847
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1397,2,2,48,44,4,28,85,71,180,22,7,4,3,0,1,497,2,28,527,956
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1398,2,2,68,29,8,35,108,69,227,22,3,5,0,0,2,576,1,28,605,1113
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1399,2,2,33,28,14,21,100,52,245,13,7,4,2,0,5,524,1,31,556,979
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1400,2,2,55,34,11,23,84,57,218,18,3,7,4,0,1,515,1,24,540,791
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1401,2,2,42,38,9,26,97,59,190,24,3,1,2,0,3,494,0,27,521,1116
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1402,2,2,39,25,7,22,64,84,152,10,3,1,1,0,1,409,1,19,429,855
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1403,2,2,45,22,7,25,105,70,182,21,4,3,1,0,0,485,0,30,515,929
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1404,2,2,27,18,4,15,105,44,205,11,4,3,6,0,0,442,0,16,458,859
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1405,2,2,56,38,8,31,110,67,207,18,5,8,1,0,1,550,3,22,575,1175
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1406,2,2,35,25,8,22,114,68,280,16,2,8,7,0,2,587,1,48,636,1188
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1407,2,2,22,21,4,23,102,44,250,9,5,3,2,0,1,486,0,24,510,1041
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1408,1,1,19,10,6,20,55,43,160,11,6,4,1,0,0,335,0,15,350,663
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1409,2,2,19,35,6,14,107,40,197,16,4,5,2,0,1,446,1,22,469,935
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1410,2,2,15,17,5,33,83,35,237,10,5,5,6,0,2,453,1,20,474,916
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1411,2,2,16,19,7,36,96,55,252,22,8,10,5,0,2,528,0,19,547,1004
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1422,2,2,11,17,11,74,83,54,316,16,8,4,5,0,2,601,1,30,632,1364
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1423,2,2,5,9,5,51,50,40,214,13,1,0,5,4,0,397,0,24,421,961
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1424,3,3,13,24,6,47,100,39,386,9,1,2,11,1,1,640,0,40,680,1742
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1425,3,3,11,24,14,59,99,56,418,27,10,6,9,0,1,734,1,45,780,1737
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1426,2,2,15,20,9,38,108,24,276,13,3,5,6,0,2,519,0,34,553,1290
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1427,3,3,22,30,12,48,122,58,385,115,4,8,10,0,4,818,0,31,849,1824
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1428,4,4,23,45,7,49,182,67,542,27,38,14,11,0,5,1010,2,79,1091,2586
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1429,3,3,6,22,8,32,155,32,348,21,16,7,3,1,4,655,1,49,705,1639
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1430,2,2,7,5,6,15,118,23,156,13,10,2,1,0,0,356,1,26,383,856
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1431,3,3,10,19,23,28,249,36,350,21,16,6,6,1,3,768,2,60,830,1955
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1432,2,2,11,20,4,30,149,52,286,18,6,1,3,0,5,585,3,42,630,1438
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1433,2,2,16,15,6,14,160,32,237,22,5,4,1,0,0,512,1,28,541,1132
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1443,2,2,5,22,3,19,64,25,172,11,10,1,2,0,1,335,2,28,365,862
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1444,2,2,7,14,5,13,88,27,172,10,1,3,2,0,2,344,4,28,376,850
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1445,2,2,6,27,12,20,99,27,197,11,5,8,2,0,0,414,0,38,452,1001
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1446,2,2,5,17,6,24,61,23,232,6,5,3,3,0,2,387,1,21,409,985
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1453,3,3,15,27,9,24,123,70,426,30,6,1,10,1,2,744,1,31,776,1758
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1454,2,2,16,12,4,28,114,48,169,14,1,1,5,0,1,413,0,33,446,1250
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1526,2,2,31,31,6,35,122,59,362,21,5,6,4,0,0,682,2,38,722,1481
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1527,2,2,11,13,6,28,122,41,293,13,2,3,2,0,0,534,0,29,563,1110
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1528,2,2,13,6,13,31,117,38,294,17,8,5,10,1,3,556,0,42,598,1249
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1531,2,2,6,13,3,21,99,38,271,12,8,6,3,0,2,482,1,30,513,1140
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1533,2,2,21,26,9,41,98,39,278,5,7,3,8,0,0,535,0,35,570,1140
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1534,2,2,14,13,1,14,103,28,158,5,3,1,2,0,0,342,0,26,368,832
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1535,1,1,9,7,2,20,42,24,137,6,2,4,1,0,0,254,0,18,272,633
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1536,1,1,7,10,3,23,56,23,140,12,2,1,4,0,0,281,1,29,311,740
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1537,1,1,19,8,4,15,61,25,155,5,8,1,2,0,1,304,1,18,323,686
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1538,2,2,27,15,7,25,83,26,192,17,4,1,6,0,2,405,1,37,443,1100
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1539,2,2,11,15,4,29,99,42,254,10,2,3,7,1,2,479,1,23,503,1209
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1540,2,2,12,8,3,25,47,37,191,9,2,6,6,0,0,346,0,22,368,776
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1541,2,2,20,20,5,34,55,37,223,7,9,6,4,0,2,422,3,19,444,985
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1542,2,2,15,15,4,21,74,51,217,7,6,0,4,0,1,415,2,26,443,896
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1543,2,2,12,14,3,28,58,37,191,15,0,1,8,0,1,368,0,18,386,852
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1544,2,2,8,7,4,25,60,31,178,15,1,1,5,0,1,336,1,21,358,789
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1545,2,2,21,9,3,19,65,35,153,25,5,0,5,0,1,341,1,16,358,896
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1546,1,1,6,17,5,36,54,35,176,10,5,1,6,0,1,352,0,25,377,738
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1547,1,1,3,9,1,9,38,28,108,7,9,1,2,0,1,216,0,19,235,575
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1548,1,1,12,13,5,20,50,32,146,7,1,1,2,0,1,290,0,14,304,660
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1549,1,1,10,8,3,17,55,43,115,11,4,1,1,0,1,269,3,9,281,590
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1550,2,2,8,12,7,26,81,37,167,7,3,2,4,0,2,356,0,16,372,795
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1551,1,1,7,17,1,16,72,33,125,9,2,4,2,0,1,289,1,22,312,688
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1552,1,1,11,12,4,20,67,44,133,13,11,3,3,0,1,322,0,21,343,716
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1553,1,1,5,11,2,9,56,14,153,3,3,2,4,0,0,262,1,14,277,711
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1554,1,1,11,10,4,12,65,18,159,9,3,2,7,0,0,300,0,22,322,728
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1555,2,2,12,15,2,13,90,25,194,6,1,0,8,0,2,368,1,24,393,838
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1556,1,1,12,11,5,16,41,16,94,5,5,1,3,0,1,210,0,16,226,535
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1557,2,2,31,20,4,7,68,46,142,6,1,0,6,0,0,331,1,17,349,764
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1558,2,2,29,26,7,13,50,28,166,9,4,3,9,0,2,346,3,17,366,899
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1559,2,2,61,41,3,13,100,52,190,10,8,1,3,2,0,484,1,40,525,612
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1560,1,1,49,24,4,14,47,43,113,11,4,4,1,2,0,316,1,17,334,587
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1561,1,1,31,31,1,14,53,40,145,12,4,2,1,0,1,335,1,16,352,739
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1562,1,1,55,34,44,20,70,43,116,26,3,2,5,0,2,420,0,20,440,730
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1563,1,1,47,31,10,15,47,57,101,13,0,1,1,0,1,324,1,16,341,598
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1564,1,1,61,23,5,13,67,39,118,14,7,2,4,0,1,354,3,16,373,693
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1565,2,2,69,38,9,24,63,38,144,7,5,0,3,0,2,402,3,19,424,781
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1566,1,1,33,22,4,9,59,28,105,14,0,2,3,0,0,279,0,16,295,540
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1567,2,2,61,22,7,20,67,54,144,11,1,5,3,0,2,397,0,29,426,758
1,2,BAJA CALIFORNIA,7,TIJUANA,4,TIJUANA,1568,1,1,48,29,2,23,73,41,123,10,10,2,4,0,0,365,1,19,385,728
