CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1102,1,1,0,0,0,64,19,31,0,0,11,139,264,0,14,278,487
4,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1103,1,1,0,0,0,24,7,40,0,0,26,103,200,0,16,216,379
4,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1104,1,1,0,0,0,5,9,9,0,0,22,89,134,0,17,151,322
4,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1105,2,2,0,0,0,60,26,88,0,0,53,304,531,0,41,572,891
4,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1106,1,1,0,0,0,144,16,111,0,0,25,136,432,0,26,458,627
4,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1107,1,1,0,0,0,76,12,44,0,0,62,185,379,0,22,401,585
4,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1108,1,1,0,0,0,43,20,106,0,0,23,166,358,0,18,376,582
4,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1109,2,2,0,0,0,140,29,126,0,0,96,325,716,0,51,767,1126
4,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,1859,3,3,0,0,0,214,88,57,0,0,230,553,1142,0,67,1209,2126
4,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,1860,3,3,0,0,0,149,57,37,0,0,141,486,870,0,57,927,1690
4,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,1861,1,1,0,0,0,111,15,2,0,0,4,142,274,0,16,290,467
4,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,1862,3,3,0,0,0,357,48,22,0,0,28,405,860,0,54,914,1411
4,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,1863,1,1,0,0,0,86,19,3,0,0,10,41,159,0,6,165,268
4,13,HIDALGO,5,IXMIQUILPAN,30,IXMIQUILPAN,1864,2,2,0,0,0,141,38,18,0,0,32,462,691,0,29,720,1171
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,281,3,3,0,0,0,161,330,109,0,0,211,396,1207,0,72,1279,1623
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,282,2,2,0,0,0,102,252,85,0,0,186,323,948,0,36,984,1209
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,283,1,1,0,0,0,71,87,20,0,0,84,252,514,0,23,537,692
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,284,1,1,0,0,0,31,106,28,0,0,58,139,362,0,19,381,457
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,285,1,1,0,0,0,40,70,24,0,0,36,190,360,0,15,375,534
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,286,2,2,0,0,0,91,212,69,0,0,212,287,871,0,56,927,1350
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,287,1,1,0,0,0,49,174,28,0,0,67,132,450,0,22,472,601
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,288,2,2,0,0,0,51,442,58,0,0,67,334,952,0,58,1010,1368
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,289,3,3,0,0,0,260,506,95,0,0,181,399,1441,2,64,1507,2007
4,13,HIDALGO,6,HUICHAPAN,16,CHAPANTONGO,290,1,1,0,0,0,38,205,27,0,0,76,156,502,0,26,528,682
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,510,4,4,0,0,0,102,173,145,0,0,463,509,1392,0,58,1450,2288
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,511,4,5,3,3,3,114,113,118,13,8,390,497,1262,3,52,1317,1822
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,512,3,3,0,0,0,64,71,86,0,0,278,383,882,0,38,920,1541
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,513,3,3,0,0,0,63,92,171,0,0,526,547,1399,2,64,1465,2239
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,514,1,1,0,0,0,20,55,13,0,0,38,116,242,0,25,267,442
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,515,1,1,0,0,0,19,23,4,0,0,35,72,153,0,10,163,237
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,516,1,1,0,0,0,14,35,5,0,0,49,50,153,0,10,163,504
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,517,2,2,0,0,0,48,116,34,0,0,91,362,651,0,39,690,1097
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,518,3,3,0,0,0,70,126,31,0,0,213,274,714,0,42,756,1591
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,519,2,2,0,0,0,51,75,33,0,0,134,188,481,0,38,519,843
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,520,3,3,0,0,0,142,161,55,0,0,251,309,918,0,49,967,1533
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,521,1,1,0,0,0,49,63,26,0,0,88,134,360,1,23,384,688
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,522,2,2,0,0,0,92,40,36,0,0,115,247,530,0,26,556,851
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,523,3,3,0,0,0,103,185,85,0,0,197,507,1077,2,78,1157,1832
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,524,1,1,0,0,0,13,29,17,0,0,63,89,211,0,11,222,455
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,525,1,1,0,0,0,35,76,32,0,0,128,193,464,0,11,475,688
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,526,1,1,0,0,0,9,32,22,0,0,57,148,268,0,15,283,466
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,527,1,1,0,0,0,30,36,23,0,0,69,158,316,0,29,345,462
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,528,3,3,0,0,0,68,177,72,0,0,368,585,1270,1,60,1331,2081
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,529,1,1,0,0,0,7,15,7,0,0,31,44,104,0,4,108,154
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,530,2,2,0,0,0,43,90,36,0,0,113,201,483,0,42,525,799
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,531,2,2,0,0,0,45,84,61,0,0,275,384,849,0,41,890,1376
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,532,1,1,0,0,0,36,77,15,0,0,99,144,371,0,8,379,592
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,533,1,1,0,0,0,22,88,32,0,0,115,229,486,0,13,499,703
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,534,3,3,0,0,0,61,113,81,0,0,328,585,1168,0,62,1230,1628
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,535,2,2,0,0,0,51,102,62,0,0,174,409,798,0,34,832,1450
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,536,1,1,0,0,0,38,42,51,0,0,95,224,450,0,23,473,675
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,537,2,2,0,0,0,64,52,22,0,0,247,287,672,1,42,715,1191
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,538,1,1,0,0,0,32,41,16,0,0,42,108,239,0,22,261,405
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,539,2,2,0,0,0,21,45,38,0,0,103,199,406,3,45,454,867
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,540,2,2,0,0,0,36,78,79,0,0,178,242,613,0,66,679,1337
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,541,1,1,0,0,0,7,23,5,0,0,33,49,117,1,13,131,222
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,542,1,1,0,0,0,15,63,14,0,0,77,41,210,0,18,228,333
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,543,1,1,0,0,0,32,97,18,0,0,72,124,343,0,17,360,686
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,544,3,3,0,0,0,34,124,49,0,0,249,567,1023,0,39,1062,1836
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,545,2,2,0,0,0,38,63,43,0,0,163,302,609,0,31,640,888
4,13,HIDALGO,6,HUICHAPAN,29,HUICHAPAN,546,1,1,0,0,0,30,52,13,0,0,42,91,228,0,6,234,377
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,802,4,4,0,0,0,190,303,431,0,0,446,437,1807,0,91,1898,2673
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,803,3,3,0,0,0,71,120,248,0,0,162,575,1176,0,57,1233,1796
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,804,2,2,0,0,0,41,87,256,0,0,128,164,676,1,35,712,1080
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,805,2,2,0,0,0,95,79,75,0,0,140,129,518,0,27,545,827
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,806,2,2,0,0,0,119,132,137,0,0,183,377,948,0,65,1013,1465
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,807,3,3,0,0,0,160,188,152,0,0,330,303,1133,0,68,1201,1724
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,808,1,1,0,0,0,37,75,35,0,0,71,105,323,2,18,343,546
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,809,1,1,0,0,0,32,71,56,0,0,129,75,363,0,29,392,548
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,810,1,1,0,0,0,46,123,49,0,0,133,122,473,0,22,495,741
4,13,HIDALGO,6,HUICHAPAN,44,NOPALA DE VILLAGRAN,811,2,2,0,0,0,50,67,94,0,0,90,160,461,2,23,486,775
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1152,5,5,0,0,0,458,244,204,0,0,649,358,1913,0,107,2020,3198
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1153,4,4,0,0,0,385,221,184,0,0,609,377,1776,0,99,1875,2854
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1154,2,2,0,0,0,50,33,24,0,0,111,170,388,0,15,403,833
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1155,1,1,0,0,0,31,31,22,0,0,83,174,341,0,37,378,736
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1156,1,1,0,0,0,41,57,26,0,0,83,156,363,0,20,383,749
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1157,3,3,0,0,0,101,122,58,0,0,221,365,867,0,51,918,1649
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1158,2,2,0,0,0,97,78,26,0,0,96,199,496,0,36,532,1025
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1159,3,3,0,0,0,187,141,84,0,0,219,529,1160,0,76,1236,2156
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1160,2,2,0,0,0,85,105,30,0,0,87,260,567,0,54,621,1141
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1161,2,2,0,0,0,52,181,48,0,0,275,258,814,1,41,856,1343
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1162,4,4,0,0,0,344,132,186,0,0,313,453,1428,0,67,1495,2340
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1163,3,3,0,0,0,89,122,31,0,0,102,431,775,0,75,850,1577
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1164,1,1,0,0,0,25,30,18,0,0,83,117,273,0,26,299,481
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1165,1,1,0,0,0,49,64,33,0,0,88,158,392,1,21,414,600
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1166,1,1,0,0,0,36,31,3,0,0,24,64,158,0,16,174,396
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1167,1,1,0,0,0,20,27,6,0,0,28,39,120,0,10,130,325
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1168,1,1,0,0,0,20,83,7,0,0,41,69,220,0,15,235,601
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1169,1,1,0,0,0,21,22,7,0,0,33,67,150,0,9,159,242
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1170,2,2,0,0,0,144,174,49,0,0,143,183,693,0,25,718,1202
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1171,2,2,0,0,0,106,62,32,0,0,110,425,735,0,43,778,1265
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1172,1,1,0,0,0,18,37,13,0,0,71,89,228,0,12,240,387
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1173,2,2,0,0,0,96,112,45,0,0,219,303,775,0,22,797,1161
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1174,3,3,0,0,0,121,389,69,0,0,193,457,1229,0,80,1309,2026
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1175,2,2,0,0,0,83,88,40,0,0,105,200,516,0,24,540,859
4,13,HIDALGO,6,HUICHAPAN,59,TECOZAUTLA,1176,1,1,0,0,0,8,19,5,0,0,28,90,150,0,10,160,273
4,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1295,3,3,0,0,0,331,52,85,0,0,276,520,1264,2,81,1347,1811
4,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1296,2,2,0,0,0,179,31,50,0,0,135,255,650,0,28,678,922
4,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1297,1,1,0,0,0,62,4,4,0,0,18,67,155,0,9,164,214
4,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1298,1,1,0,0,0,51,8,9,0,0,20,69,157,0,4,161,196
4,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1299,2,2,0,0,0,254,29,53,0,0,162,423,921,0,58,979,1262
4,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1300,2,2,0,0,0,130,33,32,0,0,126,373,694,1,30,725,970
4,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1301,3,3,0,0,0,198,73,107,0,0,223,537,1138,0,52,1190,1611
4,13,HIDALGO,6,HUICHAPAN,64,TEPETITLAN,1302,2,2,0,0,0,249,60,68,0,0,241,427,1045,2,43,1090,1483
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1310,5,5,0,0,0,240,86,144,0,0,776,1077,2323,2,126,2451,3392
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1311,4,4,0,0,0,159,65,115,0,0,579,664,1582,0,86,1668,2268
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1312,2,2,0,0,0,47,42,59,0,0,220,412,780,0,46,826,1038
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1313,3,3,0,0,0,121,63,75,0,0,628,671,1558,0,41,1599,2129
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1314,4,4,0,0,0,111,57,141,0,0,541,726,1576,1,90,1667,2442
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1315,1,1,0,0,0,48,12,37,0,0,194,240,531,0,15,546,726
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1316,4,4,0,0,0,191,131,135,0,0,716,697,1870,0,85,1955,2623
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1317,5,5,0,0,0,168,88,137,0,0,622,1132,2147,0,117,2264,3282
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1318,3,3,0,0,0,154,74,62,0,0,409,527,1226,0,69,1295,1780
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1319,5,5,0,0,0,217,89,117,0,0,853,718,1994,1,128,2123,3010
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1320,2,2,0,0,0,74,47,81,0,0,309,336,847,0,52,899,1190
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1321,2,2,0,0,0,59,34,77,0,0,158,400,728,0,25,753,1108
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1322,3,3,0,0,0,78,39,79,0,0,289,512,997,1,74,1072,1544
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1323,2,2,0,0,0,66,24,43,0,0,149,247,529,0,51,580,844
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1324,3,3,0,0,0,91,46,79,0,0,345,477,1038,0,52,1090,1587
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1325,3,3,0,0,0,131,37,66,0,0,316,611,1161,1,51,1213,1660
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1326,3,3,0,0,0,171,38,71,0,0,245,598,1123,0,71,1194,1736
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1327,3,3,0,0,0,175,40,72,0,0,193,699,1179,1,69,1249,1811
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1328,4,4,0,0,0,171,58,95,0,0,389,821,1534,2,80,1616,2460
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1329,2,2,0,0,0,246,21,45,0,0,294,276,882,0,31,913,1134
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1330,1,1,0,0,0,27,21,33,0,0,121,232,434,2,15,451,633
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1331,1,1,0,0,0,21,21,42,0,0,162,172,418,0,16,434,555
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1332,2,2,0,0,0,105,34,76,0,0,260,531,1006,0,22,1028,1369
4,13,HIDALGO,6,HUICHAPAN,66,TEZONTEPEC DE ALDAMA,1789,1,1,0,0,0,17,9,24,0,0,40,62,152,1,13,166,215
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,81,3,3,0,0,0,85,151,156,0,0,129,591,1112,2,59,1173,1797
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,82,3,3,0,0,0,61,206,189,0,0,80,622,1158,0,45,1203,1729
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,83,2,2,0,0,0,52,139,150,0,0,61,573,975,0,59,1034,1438
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,84,3,3,0,0,0,50,157,193,0,0,110,566,1076,0,62,1138,1562
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,85,2,2,0,0,0,65,286,76,0,0,77,435,939,2,38,979,1485
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,86,3,3,0,0,0,81,290,149,0,0,91,711,1322,0,72,1394,2111
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,87,1,1,0,0,0,6,35,15,0,0,18,77,151,0,7,158,202
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,88,3,3,0,0,0,282,261,83,0,0,86,739,1451,0,43,1494,2077
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,89,3,3,0,0,0,221,204,83,0,0,76,478,1062,1,50,1113,1642
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,90,1,1,0,0,0,12,42,8,0,0,21,156,239,1,13,253,356
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,5,AJACUBA,91,1,1,0,0,0,3,53,19,0,0,34,61,170,0,19,189,260
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,152,3,3,0,0,0,109,76,115,0,0,270,436,1006,0,58,1064,2155
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,153,5,5,0,0,0,335,215,166,0,0,270,1054,2040,3,118,2161,3324
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,154,3,3,0,0,0,202,118,130,0,0,262,723,1435,9,69,1513,2168
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,155,3,3,0,0,0,289,105,80,0,0,128,724,1326,0,74,1400,2010
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,156,3,3,0,0,0,144,194,135,0,0,216,739,1428,0,59,1487,2108
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,157,6,6,0,0,0,257,265,355,0,0,380,1521,2778,0,121,2899,4176
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,158,4,4,0,0,0,210,224,179,0,0,225,813,1651,5,96,1752,2705
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,159,1,1,0,0,0,30,24,84,0,0,124,274,536,0,17,553,741
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,160,2,2,0,0,0,37,31,82,0,0,108,300,558,0,28,586,805
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,9,ATITALAQUIA,161,4,4,0,0,0,153,222,185,0,0,248,1119,1927,0,86,2013,2978
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,369,4,4,0,0,0,433,98,97,0,0,144,767,1539,0,58,1597,2386
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,370,2,2,0,0,0,312,72,48,0,0,127,410,969,4,42,1015,1440
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,371,4,4,0,0,0,468,108,76,0,0,191,885,1728,0,91,1819,2583
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,372,2,2,0,0,0,172,50,68,0,0,112,320,722,1,27,750,1043
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,373,3,3,0,0,0,358,71,66,0,0,171,525,1191,2,50,1243,1685
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,374,3,3,0,0,0,252,99,95,0,0,133,574,1153,1,47,1201,1733
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,375,2,2,0,0,0,175,81,53,0,0,65,520,894,4,50,948,1471
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,376,2,2,0,0,0,120,51,49,0,0,49,300,569,0,30,599,920
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,377,2,2,0,0,0,129,96,33,0,0,44,247,549,0,43,592,909
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,378,3,3,0,0,0,104,53,65,0,0,94,741,1057,1,55,1113,1623
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,379,3,3,0,0,0,113,105,71,0,0,68,632,989,0,48,1037,1530
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,380,2,2,0,0,0,89,54,80,0,0,69,442,734,0,45,779,1221
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,381,2,2,0,0,0,159,59,74,0,0,96,499,887,0,40,927,1430
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,382,2,2,0,0,0,137,177,57,0,0,29,382,782,1,37,820,1369
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,383,4,4,0,0,0,278,124,93,0,0,87,844,1426,4,81,1511,2535
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,384,4,4,0,0,0,287,115,131,0,0,199,894,1626,1,94,1721,2552
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,385,4,4,0,0,0,296,135,104,0,0,126,1143,1804,6,135,1945,2895
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,743,3,3,0,0,0,468,103,151,0,0,154,436,1312,3,51,1366,1874
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,744,3,3,0,0,0,475,101,149,0,0,129,316,1170,0,53,1223,1762
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,745,3,3,0,0,0,420,76,138,0,0,103,297,1034,0,57,1091,1599
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,746,3,3,0,0,0,654,84,167,0,0,127,327,1359,0,55,1414,2084
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,747,2,2,0,0,0,424,71,86,0,0,79,234,894,2,44,940,1303
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,748,4,5,29,41,1,590,101,209,123,3,96,351,1544,0,66,1610,2083
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,749,3,3,0,0,0,379,104,127,0,0,147,270,1027,1,53,1081,1579
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,750,4,4,0,0,0,683,147,224,0,0,154,495,1703,2,95,1800,2571
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,751,5,5,0,0,0,750,167,274,0,0,128,621,1940,1,88,2029,3051
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,752,3,3,0,0,0,404,115,165,0,0,94,323,1101,0,48,1149,1656
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,753,3,3,0,0,0,420,115,145,0,0,122,375,1177,1,58,1236,1846
