CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PES_BC,FXM_BC,PVEM_MORENA_FXM_BC,PVEM_MORENA,PVEM_FXM_BC,MORENA_FXM_BC,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,C,7,0,C07,0,44,9,2,20,10,14,129,9,4,0,0,0,0,0,241,1,6,248,710,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,C,8,0,C08,0,43,7,1,19,3,12,151,3,7,0,0,0,0,0,246,0,8,254,710,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,C,9,0,C09,0,40,2,3,26,9,24,141,7,8,0,0,0,0,0,260,1,6,267,710,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,C,10,0,C10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,Acta Casilla,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,C,12,0,C12,0,35,3,4,18,8,22,135,4,7,0,0,0,0,0,236,1,10,247,710,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,C,13,0,C13,0,44,6,3,16,8,22,139,3,9,0,0,0,0,0,250,0,10,260,710,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,C,14,0,C14,0,40,5,2,9,8,16,155,2,4,0,0,0,0,0,241,0,10,251,710,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,E,1,0,E01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,Acta Casilla,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,E,1,1,E01C01,0,14,1,3,14,6,7,117,1,5,0,0,0,0,0,168,0,12,180,649,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,E,1,2,E01C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,Acta Casilla,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,E,1,3,E01C03,0,11,3,0,17,10,8,133,0,1,0,0,0,0,0,183,1,10,194,649,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,E,1,4,E01C04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,Acta Casilla,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,E,1,5,E01C05,0,8,4,1,13,9,9,130,5,8,0,0,0,0,0,187,0,0,187,648,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1807,E,1,6,E01C06,0,12,2,2,14,6,2,130,4,5,0,0,0,0,0,177,0,10,187,648,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1808,B,1,0,B,0,21,3,3,12,5,6,147,1,6,0,0,0,0,0,204,0,9,213,504,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1809,B,1,0,B,0,32,1,2,8,12,7,127,5,3,0,0,0,0,0,197,0,6,203,514,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1809,C,1,0,C01,0,24,3,3,19,2,18,125,2,4,0,0,0,0,0,200,0,8,208,513,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1810,B,1,0,B,0,25,3,10,11,3,9,133,2,6,0,0,0,0,0,202,0,9,211,535,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1810,C,1,0,C01,0,36,3,1,13,10,14,120,2,3,0,0,0,0,0,202,0,8,210,535,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1811,B,1,0,B,0,36,1,2,19,7,14,197,1,7,0,0,0,0,0,284,0,17,301,695,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1812,B,1,0,B,0,34,4,3,13,9,13,189,4,12,0,0,0,0,0,281,0,19,300,687,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1813,B,1,0,B,0,10,3,3,8,7,13,105,0,3,0,0,0,0,0,152,0,9,161,450,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1813,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,449,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1814,B,1,0,B,0,17,5,3,18,4,8,163,5,11,0,0,0,0,0,234,0,10,244,609,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1815,B,1,0,B,0,29,6,4,8,8,15,178,4,4,0,0,0,0,0,256,0,3,259,693,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1816,B,1,0,B,0,24,5,2,9,3,7,90,2,9,0,0,0,0,0,151,0,4,155,362,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1817,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1818,B,1,0,B,0,11,3,1,9,5,10,155,2,7,0,0,0,0,0,203,0,9,212,584,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1819,B,1,0,B,0,21,5,1,9,2,11,106,2,5,0,0,0,0,0,162,0,10,172,391,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1819,C,1,0,C01,0,14,1,2,6,4,6,108,4,1,0,0,0,0,0,146,0,7,153,391,Acta Casilla,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1820,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,Acta Casilla,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1821,B,1,0,B,0,13,5,1,14,11,14,169,2,9,0,0,0,0,0,238,0,7,245,484,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1822,B,1,0,B,0,29,3,2,15,6,17,160,4,8,0,0,0,0,0,244,0,17,261,603,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1823,B,1,0,B,0,43,11,3,13,12,18,179,4,5,0,0,0,0,0,288,0,15,303,694,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1824,B,1,0,B,0,35,1,3,17,12,18,136,1,1,0,0,0,0,0,224,0,10,234,594,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1825,B,1,0,B,0,23,3,2,9,3,10,107,7,8,0,0,0,0,0,172,0,5,177,423,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1825,C,1,0,C01,0,19,3,2,5,7,7,111,3,5,0,0,0,0,0,162,0,6,168,422,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1826,B,1,0,B,0,18,5,2,8,4,18,162,3,2,0,0,0,0,0,222,0,10,232,624,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1827,B,1,0,B,0,14,1,2,20,5,4,181,7,4,0,0,0,0,0,238,0,14,252,678,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1828,B,1,0,B,0,11,1,2,6,2,9,91,1,3,0,0,0,0,0,126,0,5,131,385,Acta Casilla,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1829,B,1,0,B,0,28,6,2,23,9,20,199,3,9,0,0,0,0,0,299,0,9,308,733,Acta Casilla,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1830,B,1,0,B,0,35,8,2,13,6,20,101,4,3,0,0,0,0,0,192,0,14,206,493,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1831,B,1,0,B,0,16,2,5,10,5,12,127,3,4,0,0,0,0,0,184,0,1,185,480,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1831,C,1,0,C01,0,18,2,0,5,5,6,133,5,2,0,0,0,0,0,176,1,17,194,479,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1832,B,1,0,B,0,27,3,2,14,7,14,202,3,4,0,0,0,0,0,276,0,16,292,682,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1833,B,1,0,B,0,20,2,1,7,3,5,93,1,4,0,0,0,0,0,136,0,0,136,378,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1833,C,1,0,C01,0,25,6,1,6,5,8,97,1,5,0,0,0,0,0,154,1,5,160,378,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1834,B,1,0,B,0,11,3,4,8,4,6,118,1,1,0,0,0,0,0,156,0,7,163,446,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1834,C,1,0,C01,0,14,2,2,8,4,13,104,3,6,0,0,0,0,0,156,0,6,162,446,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1835,B,1,0,B,0,27,4,3,16,8,14,194,4,7,0,0,0,0,0,277,1,3,281,676,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1836,B,1,0,B,0,24,5,0,8,6,16,168,6,9,0,0,0,0,0,242,0,0,242,725,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1837,B,1,0,B,0,33,1,1,21,9,15,141,5,5,0,0,0,0,0,231,0,11,242,574,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1838,B,1,0,B,0,21,6,5,16,8,13,165,4,7,0,0,0,0,0,245,0,10,255,676,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,5,MEXICALI,2,MEXICALI,1839,B,1,0,B,0,22,5,6,18,10,16,185,2,1,0,0,0,0,0,265,2,19,286,716,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1840,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,Acta Casilla,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1840,C,1,0,C01,0,11,1,2,6,7,4,95,4,2,0,0,0,0,0,132,0,7,139,409,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1841,B,1,0,B,0,17,3,1,14,4,6,158,3,6,0,0,0,0,0,212,0,14,226,733,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1842,B,1,0,B,0,24,3,1,9,5,4,124,2,3,0,0,0,0,0,175,0,13,188,453,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1842,C,1,0,C01,0,12,0,2,12,7,4,84,1,4,0,0,0,0,0,126,0,4,130,452,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1843,B,1,0,B,0,21,6,2,10,6,11,155,1,3,0,0,0,0,0,215,0,11,226,653,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1844,B,1,0,B,0,14,2,0,16,6,7,103,2,2,0,0,0,0,0,152,0,7,159,421,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1844,C,1,0,C01,0,12,3,0,5,6,10,110,5,1,0,0,0,0,0,152,1,3,156,420,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1845,B,1,0,B,0,21,2,1,10,9,14,119,1,2,0,0,0,0,0,179,0,8,187,661,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1846,B,1,0,B,0,11,3,2,11,5,7,127,0,7,0,0,0,0,0,173,0,12,185,662,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1846,C,1,0,C01,0,14,1,5,12,5,5,120,2,12,0,0,0,0,0,176,0,17,193,661,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1846,C,2,0,C02,0,7,2,2,17,6,9,119,3,4,0,0,0,0,0,169,0,12,181,661,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,1,MEXICALI,2,MEXICALI,1846,C,3,0,C03,0,15,2,4,10,9,6,117,2,7,0,0,0,0,0,172,1,16,189,661,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1847,B,1,0,B,0,34,16,5,5,15,14,129,46,22,0,0,0,0,0,286,1,9,296,516,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1847,C,1,0,C01,0,42,11,2,7,14,20,97,42,24,0,0,0,0,0,259,4,12,275,516,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1848,B,1,0,B,0,17,10,4,11,17,12,138,40,15,0,0,0,0,0,264,5,14,283,585,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1848,C,1,0,C01,0,29,7,5,16,20,14,126,30,18,0,0,0,0,0,265,2,11,278,585,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1849,B,1,0,B,0,34,12,4,2,10,29,108,38,13,0,0,0,0,0,250,4,12,266,440,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1849,C,1,0,C01,0,29,12,6,6,11,22,88,34,17,0,0,0,0,0,225,2,10,237,440,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1850,B,1,0,B,0,38,20,6,13,10,19,115,29,10,0,0,0,0,0,260,1,16,277,600,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1850,C,1,0,C01,0,26,14,8,9,13,19,101,33,14,0,0,0,0,0,237,2,23,262,599,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1851,B,1,0,B,0,18,15,1,10,11,12,154,34,18,0,0,0,0,0,273,5,17,295,608,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1851,C,1,0,C01,0,26,13,3,6,16,14,139,39,15,0,0,0,0,0,271,3,23,297,608,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1851,C,2,0,C02,0,18,14,2,11,16,23,141,43,17,0,0,0,0,0,285,2,11,298,608,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1852,B,1,0,B,0,38,11,9,11,15,31,146,40,19,0,0,0,0,0,320,3,16,339,738,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1852,C,1,0,C01,0,39,22,10,14,23,30,155,59,8,0,0,0,0,0,360,3,16,379,737,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1853,B,1,0,B,0,29,12,2,10,9,18,90,34,14,0,0,0,0,0,218,1,7,226,440,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1853,C,1,0,C01,0,43,8,4,9,13,6,97,41,5,0,0,0,0,0,226,5,8,239,439,Acta Casilla,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1854,B,1,0,B,0,32,18,4,6,17,18,115,38,18,0,0,0,0,0,266,3,13,282,525,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1854,C,1,0,C01,0,22,12,1,12,13,25,124,28,19,0,0,0,0,0,256,1,15,272,525,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1855,B,1,0,B,0,77,31,8,4,8,30,101,47,20,0,0,0,0,0,326,7,17,350,572,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1855,C,1,0,C01,0,96,26,7,13,3,22,99,49,22,0,0,0,0,0,337,9,19,365,572,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1856,B,1,0,B,0,30,11,4,8,13,13,154,35,25,0,0,0,0,0,293,1,17,311,601,Acta Casilla,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1856,C,1,0,C01,0,29,15,6,11,11,19,179,34,0,0,0,0,0,0,304,1,9,314,600,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1857,B,1,0,B,0,28,10,9,12,22,20,141,39,12,0,0,0,0,0,293,2,14,309,639,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1857,C,1,0,C01,0,48,14,5,8,25,11,151,49,14,0,0,0,0,0,325,3,6,334,639,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1858,B,1,0,B,0,39,6,3,12,6,24,110,48,13,0,0,0,0,0,261,0,7,268,499,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1858,C,1,0,C01,0,30,16,7,9,16,27,125,32,10,0,0,0,0,0,272,0,11,283,499,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1859,B,1,0,B,0,32,13,6,4,13,21,117,28,5,0,0,0,0,0,239,0,16,255,488,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1859,C,1,0,C01,0,30,15,3,13,6,10,102,40,13,0,0,0,0,0,232,0,14,246,487,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1860,B,1,0,B,0,57,19,9,10,15,27,120,39,34,0,0,0,0,0,330,0,12,342,623,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1860,C,1,0,C01,0,66,22,9,8,14,26,118,56,29,0,0,0,0,0,348,4,13,365,623,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1861,B,1,0,B,0,32,23,2,7,8,9,117,40,14,0,0,0,0,0,252,0,8,260,536,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,17,ENSENADA,1,ENSENADA,1861,C,1,0,C01,0,45,12,6,8,10,14,132,31,15,0,0,0,0,0,273,10,2,285,536,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1862,B,1,0,B,0,14,18,7,18,20,14,180,42,19,0,0,0,0,0,332,4,15,351,707,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1862,C,1,0,C01,0,20,14,9,13,21,11,183,35,26,0,0,0,0,0,332,2,13,347,706,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1863,B,1,0,B,0,16,12,2,7,17,9,158,43,24,0,0,0,0,0,288,5,12,305,603,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1864,B,1,0,B,0,13,12,6,11,11,14,113,34,13,0,0,0,0,0,227,0,9,236,492,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1864,C,1,0,C01,0,15,10,2,11,4,13,126,29,10,0,0,0,0,0,220,6,7,233,491,Acta Casilla,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1865,B,1,0,B,0,21,11,5,9,11,8,99,30,4,0,0,0,0,0,198,1,7,206,458,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1866,B,1,0,B,0,33,16,2,16,15,22,162,49,16,0,0,0,0,0,331,4,25,360,628,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,16,ENSENADA,1,ENSENADA,1867,B,1,0,B,0,22,8,9,12,4,20,197,45,25,0,0,0,0,0,342,0,7,349,728,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1868,B,1,0,B,0,23,3,2,19,17,19,147,9,5,2,5,0,0,0,251,0,7,258,583,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1869,B,1,0,B,0,15,0,0,18,9,24,189,12,4,2,2,0,5,0,280,0,6,286,613,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1869,C,1,0,C01,0,15,3,4,0,21,11,20,195,13,7,10,2,0,0,301,3,8,312,613,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1869,C,2,0,C02,0,21,7,2,19,11,14,185,9,8,9,2,1,3,0,291,0,9,300,613,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1869,C,3,0,C03,0,22,6,1,16,5,22,170,12,2,5,2,0,1,0,264,0,9,273,613,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1869,C,4,0,C04,0,17,5,0,20,4,13,186,10,3,3,5,0,3,0,269,2,8,279,613,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1870,B,1,0,B,0,53,4,3,17,15,31,96,18,0,4,0,1,0,0,242,0,7,249,468,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1870,C,1,0,C01,0,45,12,4,24,9,40,98,21,0,3,2,0,0,0,258,0,6,264,467,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1871,B,1,0,B,0,19,4,0,15,10,27,210,11,4,4,2,0,1,0,307,2,13,322,669,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1872,B,1,0,B,0,11,1,0,5,6,17,128,3,2,0,1,0,3,0,177,0,7,184,412,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1872,C,1,0,C01,0,8,0,1,23,3,11,127,5,0,6,1,0,0,0,185,0,8,193,411,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1873,B,1,0,B,0,67,9,9,22,18,60,160,31,4,4,4,0,1,0,389,4,14,407,675,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1873,C,1,0,C01,0,62,8,6,15,13,47,191,24,8,4,3,0,1,0,382,1,12,395,674,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1874,B,1,0,B,0,14,4,1,17,12,16,197,10,10,0,0,0,0,0,281,0,0,281,578,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1875,B,1,0,B,0,8,3,4,15,5,7,119,6,4,4,5,0,1,0,181,1,14,196,552,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1875,C,1,0,C01,0,8,5,2,13,4,10,142,7,5,8,2,0,3,0,209,0,9,218,552,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1875,C,2,0,C02,0,12,2,1,8,5,5,128,2,2,2,3,0,1,0,171,0,11,182,552,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1876,B,1,0,B,0,50,13,1,21,10,21,135,14,3,5,4,0,2,0,279,0,7,286,610,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1876,C,1,0,C01,0,46,8,4,16,9,22,115,19,6,4,4,0,1,0,254,0,9,263,609,Acta Casilla,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1877,B,1,0,B,0,7,2,1,11,5,13,141,6,3,6,4,0,2,0,201,0,13,214,525,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1878,B,1,0,B,0,12,4,1,26,15,21,208,8,4,10,5,0,2,0,316,1,14,331,721,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1879,B,1,0,B,0,13,4,1,20,18,16,162,8,7,4,2,0,1,0,256,2,8,266,580,Acta Casilla,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1880,B,1,0,B,0,17,3,2,26,21,20,199,5,3,4,4,1,3,0,308,0,11,319,695,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1881,B,1,0,B,0,12,0,5,33,18,23,200,1,3,8,4,0,0,0,307,0,9,316,630,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1882,B,1,0,B,0,12,0,0,14,6,18,149,4,7,0,0,0,0,0,210,0,20,230,518,Acta Casilla,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1883,B,1,0,B,0,9,0,0,25,13,17,195,8,8,6,3,0,2,0,286,1,5,292,607,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1884,B,1,0,B,0,12,1,3,12,7,14,182,10,3,2,0,0,1,0,247,1,12,260,563,Acta Casilla,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1885,B,1,0,B,0,7,2,0,19,5,13,107,5,3,6,2,0,0,0,169,1,3,173,414,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1886,B,1,0,B,0,7,2,0,18,11,14,200,2,4,5,5,0,2,0,270,1,14,285,608,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1887,B,1,0,B,0,17,3,0,19,8,13,165,9,4,5,5,0,1,0,249,0,14,263,692,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1888,B,1,0,B,0,11,5,3,10,8,9,113,9,3,4,2,0,0,0,177,1,5,183,356,Grupo de recuento,,,
1,2,BAJA CALIFORNIA,12,TIJUANA,4,TIJUANA,1889,B,1,0,B,0,11,6,1,20,12,26,222,5,4,3,5,1,3,0,319,1,8,328,663,Grupo de recuento,,,
